Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7908236801008;CITALOR 80 MG 30 CP R;2025-01-21 11:58:11;DF;SERVIMED;1;23;60;217,16;0,0;0,0;217,16
Python;SERVIMED;'7894916501729;OSTEOFORM 70 MG 4 CP S;2025-01-21 11:58:11;DF;SERVIMED;1;186;96;55,29;0,0;0,0;55,29
Python;SERVIMED;'7898029556829;NATRILIX SR 30 CP R;2025-01-21 11:58:11;DF;SERVIMED;1;344;128;41,29;0,02;0,0;40,46
Python;SERVIMED;'7896658014321;BIOFENAC AER 60 GR S;2025-01-21 11:58:11;DF;SERVIMED;1;1407;20;28,5;0,09;0,0;25,94
Python;SERVIMED;'7896206402082;ATACAND HCT 16/12,5 MG 30 CP R;2025-01-21 11:58:11;DF;SERVIMED;0;0;48;123,02;0,0;0,0;123,02
Python;SERVIMED;'5702191007985;VERUTEX CREM 15 GR RA;2025-01-21 11:58:11;DF;SERVIMED;1;11;100;62,29;0,0;0,0;62,29
Python;SERVIMED;'7891721003042;CLINFAR 10 MG 30 CP S;2025-01-21 11:58:11;DF;SERVIMED;1;1;98;20,6;0,07;0,0;19,16
Python;SERVIMED;'7897595602572;ATENOLOL 25 MG 30 CP G;2025-01-21 11:58:11;DF;SERVIMED;1;3268;180;16,11;0,883;0,0;1,8800000000000001
Python;SERVIMED;'7896658002946;NOVAMOX 2X 400 MG SUS OR 70 ML SA;2025-01-21 11:58:11;DF;SERVIMED;1;170;12;64,84;0,05;0,0;61,6
Python;SERVIMED;'7892828000019;ADEFORTE SOL OR 1 AP 3 ML T;2025-01-21 11:58:11;DF;SERVIMED;0;0;120;19,06;0,0;0,0;19,06
Python;SERVIMED;'7896094922013;ALBOCRESIL OVULOS 6 UN T;2025-01-21 11:58:11;DF;SERVIMED;1;39;91;18,97;0,03;0,0;18,400000000000002
Python;SERVIMED;'7908236800223;VIAGRA 100 MG 4 CP -R;2025-01-21 11:58:11;DF;SERVIMED;0;0;100;171,72;0,0;0,0;171,72
Python;SERVIMED;'7897930760943;TETRALYSAL 150 MG 16 CAPS RA;2025-01-21 11:58:11;DF;SERVIMED;1;108;72;77,54;0,0;0,0;77,54
Python;SERVIMED;'7896181903222;BUSONID INALADOR 400 MCG 60 CAPS R;2025-01-21 11:58:11;DF;SERVIMED;1;29;36;83,32000000000001;0,05;0,0;79,15
Python;SERVIMED;'7891721023491;DOXAZOSINA MESILATO 2 MG 30 CP G;2025-01-21 11:58:11;DF;SERVIMED;0;0;100;47,33;0,75;0,0;11,83
Python;SERVIMED;'7896094201361;CEBRILIN 10 MG 30 CP *R;2025-01-21 11:58:11;DF;SERVIMED;0;0;32;77,2;0,03;0,0;74,88
Python;SERVIMED;'7897595900722;CLORANA 50 MG 20 CP R;2025-01-21 11:58:11;DF;SERVIMED;0;0;200;10,99;0,05;0,0;10,44
Python;SERVIMED;'7897595601889;TAMOXIFENO 10 MG 30 CP -G;2025-01-21 11:58:11;DF;SERVIMED;0;0;100;76,99;0,2;0,0;51,120000000000005
Python;SERVIMED;'7897595634146;ZINNAT 250MG/5ML SUS OR 50 ML RA;2025-01-21 11:58:11;DF;SERVIMED;1;147;20;145,48;0,0;0,0;145,48
Python;SERVIMED;'7896548112229;MYDRIACYL 1% COLIRIO 5 ML R;2025-01-21 11:58:11;DF;SERVIMED;1;2690;60;16,52;0,05;0,0;15,69
Python;SERVIMED;'7896009400049;CREME DENTAL SENSODYNE ORIGINAL 50G;2025-01-21 11:58:11;DF;SERVIMED;0;0;60;10,79411764705882;0,0;0,0;10,790000000000001
Python;SERVIMED;'7896255700054;SYNTHROID 125 MCG 30 CP T;2025-01-21 11:58:11;DF;SERVIMED;1;15;176;40,81;0,08;0,0;37,550000000000004
Python;SERVIMED;'7897129300240;MICOLAMINA ESM 6 GR S;2025-01-21 11:58:11;DF;SERVIMED;0;0;24;184,0;0,0;0,0;184,0
Python;SERVIMED;'7898586631380;TIMOPTOL 0,5% COLIRIO 5 ML R;2025-01-21 11:58:11;DF;SERVIMED;0;0;160;16,54;0,0;0,0;16,54
Python;SERVIMED;'7896422514248;ENALAPRIL 10 MG 30 CP G;2025-01-21 11:58:11;DF;SERVIMED;0;0;77;16,8;0,1;0,0;15,120000000000001
Python;SERVIMED;'7891058260071;ESPERSON N POM 20 GR R;2025-01-21 11:58:11;DF;SERVIMED;0;0;100;38,02;0,05;0,0;36,12
Python;SERVIMED;'7897460400227;IPSILON 36 CP T;2025-01-21 11:58:11;DF;SERVIMED;1;68;90;40,99;0,06;0,0;38,53
Python;SERVIMED;'7896422506267;CETOCONAZOL CREM 30 GR G;2025-01-21 11:58:11;DF;SERVIMED;0;0;90;22,17;0,58;0,0;9,31
Python;SERVIMED;'7896422506755;LISINOPRIL 10 MG 30 CP G;2025-01-21 11:58:11;DF;SERVIMED;1;28;77;44,13;0,4968;0,0;22,21
Python;SERVIMED;'7896181900658;ANLODIPINO BESILATO 5 MG 30 CP G;2025-01-21 11:58:11;DF;SERVIMED;1;445;50;10,19;0,6;0,0;4,08
Python;SERVIMED;'7891317002688;ACEBROFILINA XPE INF 120ML G;2025-01-21 11:58:11;DF;SERVIMED;1;491;40;21,52;0,55;0,0;9,68
Python;SERVIMED;'7898941911041;SUSTAGEN MORANGO 400G;2025-01-21 11:58:11;DF;SERVIMED;0;0;12;59,687786960514224;0,0;0,0;59,69
Python;SERVIMED;'7896658005091;FENTIZOL 2% CREM VAG 40 GR + 7 APLIC R;2025-01-21 11:58:11;DF;SERVIMED;0;0;30;36,21;0,05;0,0;34,4
Python;SERVIMED;'7896548198636;TRAVATAN 0,004% COLIRIO 2,5 ML R;2025-01-21 11:58:11;DF;SERVIMED;1;7;144;131,1;0,07;0,0;121,92
Python;SERVIMED;'7896070601260;NEULEPTIL 4% GTS 20 ML *R;2025-01-21 11:58:11;DF;SERVIMED;1;282;48;20,240000000000002;0,05;0,0;19,23
Python;SERVIMED;'7897851250165;MONOCORDIL 20 MG 20 CP T;2025-01-21 11:58:11;DF;SERVIMED;0;0;100;12,44;0,07;0,0;11,57
Python;SERVIMED;'7891317005054;AMOXICILINA 400 MG SUS OR 100ML GA;2025-01-21 11:58:11;DF;SERVIMED;1;81;32;36,99;0,45;0,0;20,34
Python;SERVIMED;'7891106000888;ASPIRINA C LIMAO 100 CP EFERV R;2025-01-21 11:58:11;DF;SERVIMED;0;0;24;351,21;0,0;0,0;351,21
