Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7897460401668;TRANSAMIN 250 MG 12 CP T;2024-12-27 13:08:56;SP;SERVIMED;1;54;120;64,49;0,04;2,39;64,3
Python;SERVIMED;'7891317005054;AMOXICILINA 400 MG SUS OR 100ML GA;2024-12-27 13:08:56;SP;SERVIMED;1;107;32;34,89;0,47;2,22;20,71
Python;SERVIMED;'7895858010331;ZYLORIC 300 MG 30 CP R;2024-12-27 13:08:56;SP;SERVIMED;1;139;120;48,65;0,0;1,43;50,08
Python;SERVIMED;'7891106913935;CICLOPRIMOGYNA 21 CP T;2024-12-27 13:08:56;SP;SERVIMED;1;40;100;10,72;0,0;0,25;10,97
Python;SERVIMED;'7898074616042;DIVIDOL 12 CAPS R*;2024-12-27 13:08:56;SP;SERVIMED;0;0;25;42,14;0,0;1,1;43,24
Python;SERVIMED;'7897411610958;LOXONIN 60 MG 30 CP S;2024-12-27 13:08:56;SP;SERVIMED;0;0;20;56,13;0,0;1,72;57,85
Python;SERVIMED;'7896676434323;PHOSFOENEMA 130 ML SOL RET 1 FR T;2024-12-27 13:08:56;SP;SERVIMED;1;2205;32;15,27;0,01;0,9500000000000001;16,07
Python;SERVIMED;'7896070600126;AMPLICTIL 100 MG 20 CP *R;2024-12-27 13:08:56;SP;SERVIMED;0;0;120;10,56;0,03;0,48;10,72
Python;SERVIMED;'7891142128546;CELESTONE 4MG/ML INJ 1AP 1ML R;2024-12-27 13:08:56;SP;SERVIMED;0;0;90;8,5;0,02;0,47000000000000003;8,8
Python;SERVIMED;'7897595901651;SOCIAN 200 MG 20 CP *R;2024-12-27 13:08:56;SP;SERVIMED;1;32;120;194,15;0,0;4,2700000000000005;198,42000000000002
Python;SERVIMED;'7896422506304;SERTRALINA CLOR 50 MG 30 CP *G;2024-12-27 13:08:56;SP;SERVIMED;1;11180;77;33,24;0,43;3,25;22,2
Python;SERVIMED;'7908236800698;CELEBRA 100 MG 20 CAPS *R;2024-12-27 13:08:56;SP;SERVIMED;1;21;45;69,39;0,0;1,43;70,82000000000001
Python;SERVIMED;'7896006201564;CLIMENE 21 DR R;2024-12-27 13:08:56;SP;SERVIMED;1;88;100;30,12;0,03;1,49;30,709999999999997
Python;SERVIMED;'7897322701486;MAGNOPYROL GTS 10 ML S;2024-12-27 13:08:56;SP;SERVIMED;1;17;24;17,69;0,02;0,74;18,08
Python;SERVIMED;'7897337707404;HYZAAR 100/25 MG 30 CP R;2024-12-27 13:08:56;SP;SERVIMED;0;0;40;91,3;0,0;1,74;93,03999999999999
Python;SERVIMED;'7897595601834;TAMOXIFENO 20 MG 30 CP -G;2024-12-27 13:08:56;SP;SERVIMED;1;100;100;139,05;0,2;0,0;97,89
Python;SERVIMED;'7896637022552;RETEMIC 5 MG 30 CP R;2024-12-27 13:08:56;SP;SERVIMED;1;126;160;33,81;0,042;1,24;33,63
Python;SERVIMED;'7896676406276;DIMORF LC 60 MG 60 CAPS *R;2024-12-27 13:08:56;SP;SERVIMED;0;0;16;239,48000000000002;0,07;13,280000000000001;236,0
Python;SERVIMED;'7896261000117;TEGRETOL CR 200 MG 20 CP *R;2024-12-27 13:08:56;SP;SERVIMED;0;0;100;25,6;0,0;0,23;25,830000000000002
Python;SERVIMED;'7896094201453;SIBLIMA 60/15 MCG 24 CP S;2024-12-27 13:08:56;SP;SERVIMED;0;0;60;32,480000000000004;0,03;1,23;32,74
Python;SERVIMED;'7896422504744;SIMETICONA GTS 15 ML T;2024-12-27 13:08:56;SP;SERVIMED;1;1180;48;9,34;0,42;0,36;5,78
