Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7891317436148;ASTRO 900 MG SUS OR 12 ML SA;2025-01-14 12:04:19;SP;SERVIMED;1;730;30;56,910000000000004;0,04;0,0;54,63
Python;SERVIMED;'7897076911773;LAMOTRIGINA 50 MG 30 CP *G;2025-01-14 12:04:19;SP;SERVIMED;1;16;96;30,37;0,63;0,0;11,24
Python;SERVIMED;'7896082900269;SINUSTRAT VASOCONSTRICTOR NAS 10 ML S;2025-01-14 12:04:19;SP;SERVIMED;1;71;48;14,23;0,05;0,0;13,52
Python;SERVIMED;'7896676410211;NEURAL 25 MG 30 CAPS *S;2025-01-14 12:04:19;SP;SERVIMED;0;0;50;36,36;0,07;0,0;33,81
Python;SERVIMED;'7896658008559;MIRTAX 10 MG 15 CP S;2025-01-14 12:04:19;SP;SERVIMED;1;5;50;13,86;0,05;0,0;13,17
Python;SERVIMED;'7896255762205;SYNTHROID 137 MCG 30 CP R;2025-01-14 12:04:19;SP;SERVIMED;1;252;176;42,96;0,02;0,0;42,1
Python;SERVIMED;'7897595605283;LEVOFLOXACINO 500 MG 10 CP GA;2025-01-14 12:04:19;SP;SERVIMED;0;0;100;118,2;0,81;0,0;22,46
Python;SERVIMED;'7896014164479;TINTURA GARNIER NUTRISSE CREME 57 CHOCOLATE AMARGO;2025-01-14 12:04:19;SP;SERVIMED;1;271;12;15,0595238095238;0,0;0,0;15,06
Python;SERVIMED;'7896004715568;MOMETASONA FUROATO POM 20 GR G;2025-01-14 12:04:19;SP;SERVIMED;0;0;56;27,490000000000002;0,6239;0,0;10,34
Python;SERVIMED;'7898040321291;MAREVAN 7,5 MG 30 CP R;2025-01-14 12:04:19;SP;SERVIMED;1;24;48;37,22;0,02;0,0;36,480000000000004
Python;SERVIMED;'7894916505215;EUPROSTATIN 2 MG 30 CP S;2025-01-14 12:04:19;SP;SERVIMED;1;41;84;33,99;0,0;0,0;33,99
Python;SERVIMED;'7891024171639;SHAMPOO PALMOLIVE NATURALS MACIEZ PROLONGADA 350ML;2025-01-14 12:04:19;SP;SERVIMED;0;0;6;8,84210526315789;0,0;0,0;8,84
Python;SERVIMED;'7896676433098;CICLOMIDRIN COLIRIO 5 ML S;2025-01-14 12:04:19;SP;SERVIMED;1;130;50;16,79;0,03;0,0;16,29
Python;SERVIMED;'7896112452461;AD-MUC POM 10 GR T;2025-01-14 12:04:19;SP;SERVIMED;0;0;60;41,03;0,05;0,0;38,980000000000004
Python;SERVIMED;'7891317433642;CICLOBENZAPRINA CLOR 10 MG 30 CP G;2025-01-14 12:04:19;SP;SERVIMED;1;92;100;31,63;0,55;0,0;14,23
Python;SERVIMED;'7897595605115;RISPERIDONA 1 MG 60 CP *G;2025-01-14 12:04:19;SP;SERVIMED;1;4;90;98,86;0,76;0,0;23,73
Python;SERVIMED;'7897316804742;ACULAR LS 0,4% COLIRIO 10 ML R;2025-01-14 12:04:19;SP;SERVIMED;0;0;100;108,34;0,0;0,0;108,34
Python;SERVIMED;'7896006290537;TOBRACORT POM 3,5 GR R;2025-01-14 12:04:19;SP;SERVIMED;0;0;240;30,79;0,03;0,0;29,87
Python;SERVIMED;'7896226102436;TENAVIT 30 CP T;2025-01-14 12:04:19;SP;SERVIMED;0;0;20;66,57000000000001;0,0;0,0;66,57000000000001
Python;SERVIMED;'7894916206860;SINVALIP 20 MG 30 CP S;2025-01-14 12:04:19;SP;SERVIMED;1;37;48;41,12;0,0;0,0;41,12
Python;SERVIMED;'7896422513517;GLIMEPIRIDA 4 MG 60 CP G;2025-01-14 12:04:19;SP;SERVIMED;1;32;49;71,47;0,3436;0,0;46,910000000000004
