Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7908236801008;CITALOR 80 MG 30 CP R;2025-01-13 14:35:01;DF;SERVIMED;1;23;60;217,16;0,0;0,0;217,16
Python;SERVIMED;'7895858005962;INDOCID 50 MG 30 CAPS R;2025-01-13 14:35:01;DF;SERVIMED;1;16;54;37,94;0,0;0,0;37,94
Python;SERVIMED;'7896006298540;VODOL PO DERM 30 GR R;2025-01-13 14:35:01;DF;SERVIMED;1;127;70;32,43;0,0;0,0;32,43
Python;SERVIMED;'7891142128133;CELESTONE 0,50 MG 20 CP R;2025-01-13 14:35:01;DF;SERVIMED;0;0;60;15,89;0,03;0,0;15,41
Python;SERVIMED;'7896658005466;FLOGORAL PAST CEREJA 12 UN R;2025-01-13 14:35:01;DF;SERVIMED;1;900;28;14,52;0,09;0,0;13,21
Python;SERVIMED;'7897595601827;CIPROBIOT 500 MG 14 CAPS SA;2025-01-13 14:35:01;DF;SERVIMED;1;73;108;21,16;0,44;0,0;11,85
Python;SERVIMED;'7897316804179;LUMIGAN 0,03% COLIRIO 3 ML R;2025-01-13 14:35:01;DF;SERVIMED;0;0;60;141,75;0,0;0,0;141,75
Python;SERVIMED;'7895858017156;CALMAN 20 CP T;2025-01-13 14:35:01;DF;SERVIMED;1;38;50;48,09470439899131;0,0;0,0;48,09
Python;SERVIMED;'7891058224028;NATURETTI 16 CAPS T;2025-01-13 14:35:01;DF;SERVIMED;0;0;120;49,29;0,03;0,0;47,81
Python;SERVIMED;'7896094203259;NAPRIX D 5/25 MG 30 CP R;2025-01-13 14:35:01;DF;SERVIMED;0;0;24;53,96;0,03;0,0;52,34
Python;SERVIMED;'7891058325039;FRISIUM 10 MG 20 CP *R;2025-01-13 14:35:01;DF;SERVIMED;0;0;200;16,77;0,05;0,0;15,93
Python;SERVIMED;'7897322701486;MAGNOPYROL GTS 10 ML S;2025-01-13 14:35:01;DF;SERVIMED;1;13;24;17,45;0,03;0,0;16,93
Python;SERVIMED;'7896070601772;BI PROFENID 150 MG 10 CP R;2025-01-13 14:35:01;DF;SERVIMED;0;0;120;57,99;0,05;0,0;55,09
Python;SERVIMED;'7896658001918;DECONGEX PLUS XPE 120 ML R;2025-01-13 14:35:01;DF;SERVIMED;1;6375;24;19,69;0,05;0,0;18,71
Python;SERVIMED;'7898586631380;TIMOPTOL 0,5% COLIRIO 5 ML R;2025-01-13 14:35:01;DF;SERVIMED;0;0;160;16,54;0,0;0,0;16,54
Python;SERVIMED;'7896548115251;PATANOL 0,1% SOL OFT 5 ML R;2025-01-13 14:35:01;DF;SERVIMED;0;0;60;57,550000000000004;0,0;0,0;57,550000000000004
Python;SERVIMED;'5702191007985;VERUTEX CREM 15 GR RA;2025-01-13 14:35:01;DF;SERVIMED;1;58;100;62,29;0,0;0,0;62,29
Python;SERVIMED;'7896112486787;ARADOIS 50 MG 30 CP S;2025-01-13 14:35:01;DF;SERVIMED;0;0;48;40,53;0,05;0,0;38,5
Python;SERVIMED;'7897411601543;HIRUDOID 500 GEL 40 GR T;2025-01-13 14:35:01;DF;SERVIMED;1;162;48;34,76;0,0;0,0;34,76
Python;SERVIMED;'7896658005930;TRANSPULMIN XPE MENTA 150 ML R;2025-01-13 14:35:01;DF;SERVIMED;1;76;20;33,33;0,0;0,0;33,33
Python;SERVIMED;'7898941911041;SUSTAGEN MORANGO 400G;2025-01-13 14:35:01;DF;SERVIMED;0;0;12;59,687786960514224;0,0;0,0;59,69
Python;SERVIMED;'7898040328351;DORMONID 15 MG 20 CP *R;2025-01-13 14:35:01;DF;SERVIMED;0;0;144;67,01;0,06;0,0;62,99
Python;SERVIMED;'7896094928107;AAS INF 2 X 15 CP S;2025-01-13 14:35:01;DF;SERVIMED;0;0;84;18,91;0,03;0,0;18,34
Python;SERVIMED;'7895858010324;ZYLORIC 100 MG 30 CP R;2025-01-13 14:35:01;DF;SERVIMED;1;127;100;16,28;0,0;0,0;16,28
Python;SERVIMED;'7898037080033;COMPLEXO HOMEOPATICO N03 60 CP T;2025-01-13 14:35:01;DF;SERVIMED;1;47;50;18,78;0,1;0,0;16,9
Python;SERVIMED;'7896255717724;TEOLONG 200 MG 30 CAPS R;2025-01-13 14:35:01;DF;SERVIMED;1;66;112;28,810000000000002;0,05;0,0;27,37
Python;SERVIMED;'7896676406276;DIMORF LC 60 MG 60 CAPS *R;2025-01-13 14:35:01;DF;SERVIMED;0;0;16;236,59;0,07;0,0;220,03
Python;SERVIMED;'7896261000834;TRILEPTAL 300 MG 20 CP *R;2025-01-13 14:35:01;DF;SERVIMED;1;158;100;57,18;0,0;0,0;57,18
Python;SERVIMED;'7896006216605;XANTINON COMPLEX SOL OR 100 ML T;2025-01-13 14:35:01;DF;SERVIMED;1;154;35;13,15;0,0;0,0;13,15
Python;SERVIMED;'7897595634146;ZINNAT 250MG/5ML SUS OR 50 ML RA;2025-01-13 14:35:01;DF;SERVIMED;1;176;20;145,48;0,0;0,0;145,48
Python;SERVIMED;'7896422505147;BROMEXINA CLOR XPE INF 120 ML G;2025-01-13 14:35:01;DF;SERVIMED;0;0;24;19,18;0,58;0,0;8,06
