Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7896094928039;ATURGYL SPR NASAL ADU 15 ML S;2025-01-02 13:10:31;MS;SERVIMED;0;0;48;14,01;0,03;2,0100000000000002;14,14
Python;SERVIMED;'7891106003377;AVALOX 400 MG 5 CP RA;2025-01-02 13:10:31;MS;SERVIMED;0;0;20;194,71;0,0;34,46;202,81
Python;SERVIMED;'7895858015824;OMCILON A ORABASE 10 GR R;2025-01-02 13:10:31;MS;SERVIMED;1;707;72;18,86;0,0;2,82;19,650000000000002
Python;SERVIMED;'7896004786858;PENVIR CR 5 GR S;2025-01-02 13:10:31;MS;SERVIMED;1;40;56;44,86;0,06;6,5200000000000005;44,160000000000004
Python;SERVIMED;'7891058263096;ESPERSON POM 20 GR R;2025-01-02 13:10:31;MS;SERVIMED;0;0;100;37,94;0,06;5,8;37,63
Python;SERVIMED;'5702191025583;ADVANTAN CREM 15 GR R;2025-01-02 13:10:31;MS;SERVIMED;1;301;160;62,93;0,0;10,66;65,07000000000001
Python;SERVIMED;'7895858017439;MAGNESIA BISURADA 40 PASTILHAS T;2025-01-02 13:10:31;MS;SERVIMED;1;151;24;32,45;0,0;4,59;33,55
Python;SERVIMED;'7896181906582;FUROSEMIDA 40 MG 30 CP G;2025-01-02 13:10:31;MS;SERVIMED;0;0;50;16,37;0,6;3,06;8,9
Python;SERVIMED;'7891142177056;PREDSIM 20 MG 10 CP S;2025-01-02 13:10:31;MS;SERVIMED;0;0;90;27,86;0,03;4,21;28,330000000000002
Python;SERVIMED;'7896006240457;MUCOFAN XPE ADU 100 ML S;2025-01-02 13:10:31;MS;SERVIMED;0;0;35;19,96;0,0;3,39;20,650000000000002
Python;SERVIMED;'7896658002113;BRONDILAT XPE ADU 120 ML R;2025-01-02 13:10:31;MS;SERVIMED;1;212;24;41,42;0,05;6,3100000000000005;41,43
Python;SERVIMED;'7896206401146;ATACAND 16 MG 30 CP R;2025-01-02 13:10:31;MS;SERVIMED;0;0;48;123,78;0,0;18,45;128,92
Python;SERVIMED;'7891142142283;DIPROGENTA POM 30 GR RA;2025-01-02 13:10:31;MS;SERVIMED;1;169;72;39,1;0,0;5,54;40,44
Python;SERVIMED;'7891106000888;ASPIRINA C LIMAO 100 CP EFERV R;2025-01-02 13:10:31;MS;SERVIMED;0;0;24;351,21;0,0;59,480000000000004;363,14000000000004
Python;SERVIMED;'7891317008529;PONDERA 30 MG 30 CP *S;2025-01-02 13:10:31;MS;SERVIMED;1;35;100;233,33;0,06;35,660000000000004;231,41
Python;SERVIMED;'7891721100017;CEBION 1 GR EFERV 10 CP T;2025-01-02 13:10:31;MS;SERVIMED;0;0;192;13,23;0,02;2,25;13,46
Python;SERVIMED;'7897129301506;HIXIZINE XPE 120 ML S;2025-01-02 13:10:31;MS;SERVIMED;0;0;24;46,25;0,0;6,55;47,83
Python;SERVIMED;'7896269900617;PSOREX CREM 30 GR R;2025-01-02 13:10:31;MS;SERVIMED;1;5;60;35,7;0,07100000000000001;5,48;35,08
Python;SERVIMED;'7896422507301;CETOCONAZOL+BETAMET+NEOM CREM 30 GR G;2025-01-02 13:10:31;MS;SERVIMED;0;0;90;25,41;0,5966;4,55;13,7
Python;SERVIMED;'7896241293737;VASLIP 10 MG 30 CP S;2025-01-02 13:10:31;MS;SERVIMED;1;68;48;16,87;0,13;2,66;15,76
Python;SERVIMED;'7896006201731;PRIMOSISTON ORAL 30 CP R;2025-01-02 13:10:31;MS;SERVIMED;1;746;100;39,71;0,03;6,0;40,38
Python;SERVIMED;'7891058021627;BISOLVON EXP PED 120 ML R;2025-01-02 13:10:31;MS;SERVIMED;1;47;24;21,43;0,06;3,12;21,1
Python;SERVIMED;'7897930750043;SABONETE EM BARRA SOAPEX PROTECAO DIARIA DA PELE 80G;2025-01-02 13:10:31;MS;SERVIMED;0;0;36;19,500213048600138;0,0;0,8200000000000001;20,32
Python;SERVIMED;'7898074617803;SPIDUFEN 600 MG 10 ENV R;2025-01-02 13:10:31;MS;SERVIMED;1;771;96;37,660000000000004;0,02;6,69;38,6
