Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'5702157108411;CLOPIXOL 10 MG 20 CP *S;2025-02-12 17:31:16;PR;SERVIMED;1;119;162;42,97;0,03;0,0;38,13
Python;SERVIMED;'7896658003141;DECADRON 4 MG 10 CP R;2025-02-12 17:31:16;PR;SERVIMED;1;1455;36;18,47;0,05;0,0;16,05
Python;SERVIMED;'7896658005312;FLOGORAL CREM DENTAL 70 GR R;2025-02-12 17:31:16;PR;SERVIMED;1;101;28;29,490000000000002;0,09;0,0;24,55
Python;SERVIMED;'7896070602403;IMOVANE 7,5 MG 20 CP *R;2025-02-12 17:31:16;PR;SERVIMED;1;133;120;59,17;0,05;0,0;51,42
Python;SERVIMED;'7896658002953;NOVAMOX 2X 400 MG SUS OR 100 ML SA;2025-02-12 17:31:16;PR;SERVIMED;1;159;12;121,71000000000001;0,05;0,0;105,77
Python;SERVIMED;'7896269900372;BETNOVATE POM 30 GR R;2025-02-12 17:31:16;PR;SERVIMED;0;0;60;44,92;0,04;0,0;39,45
Python;SERVIMED;'7898054580257;EXELON 1,5 MG 28 CAPS *R;2025-02-12 17:31:16;PR;SERVIMED;0;0;100;224,82;0,0;0,0;205,67000000000002
Python;SERVIMED;'7896422505079;FLUCONAZOL 150 MG 2 CAPS G;2025-02-12 17:31:16;PR;SERVIMED;1;4207;77;30,29;0,02;0,0;27,16
Python;SERVIMED;'7896658014321;BIOFENAC AER 60 GR S;2025-02-12 17:31:16;PR;SERVIMED;1;1962;20;29,11;0,09;0,0;24,23
Python;SERVIMED;'7897851220076;AMIOBAL 200 MG 30 CP S;2025-02-12 17:31:16;PR;SERVIMED;0;0;55;33,26;0,06;0,0;28,6
Python;SERVIMED;'7894916500364;PENVIR 125 MG 10 CP R;2025-02-12 17:31:16;PR;SERVIMED;1;32;96;88,81;0,0;0,0;81,24
Python;SERVIMED;'7891142171733;POLARAMINE REPETABS 6 MG 12 DR R;2025-02-12 17:31:16;PR;SERVIMED;1;494;90;27,51;0,04;0,0;24,16
Python;SERVIMED;'7896094200920;LIBIAM 2,5 MG 28 CP S;2025-02-12 17:31:16;PR;SERVIMED;0;0;60;71,59;0,0;0,0;65,49
Python;SERVIMED;'7892828000620;ORGANONEURO CEREBRAL COM 25 COM 25 COMPRIMIDOS;2025-02-12 17:31:16;PR;SERVIMED;1;3;120;85,87;0,05;0,0;74,63
Python;SERVIMED;'7896261005723;CATAFLAM AER 60 GR R;2025-02-12 17:31:16;PR;SERVIMED;1;149;60;40,57;0,06;0,0;34,89
Python;SERVIMED;'7894916550055;PROPRANOLOL 40 MG 30 CP S;2025-02-12 17:31:16;PR;SERVIMED;1;33;48;12,120000000000001;0,0;0,0;11,09
Python;SERVIMED;'7896241225523;ABLOK 50 MG 30 CP S;2025-02-12 17:31:16;PR;SERVIMED;1;320;48;27,39;0,05;0,0;23,8
Python;SERVIMED;'7896255765466;IRUXOL 0,6UI POM DERM 15 GR TA;2025-02-12 17:31:16;PR;SERVIMED;1;26;100;42,47;0,05;0,0;36,910000000000004
Python;SERVIMED;'7896676407921;TRAMADON GTS 10 ML *S;2025-02-12 17:31:16;PR;SERVIMED;1;31;50;69,88;0,09;0,0;58,17
Python;SERVIMED;'7896658005930;TRANSPULMIN XPE MENTA 150 ML R;2025-02-12 17:31:16;PR;SERVIMED;1;40;20;34,05;0,09;0,0;28,35
Python;SERVIMED;'7896658000805;COLPISTATIN CREM VAG 40 GR 10 APLIC RA;2025-02-12 17:31:16;PR;SERVIMED;1;550;30;44,28;0,05;0,0;38,480000000000004
Python;SERVIMED;'7891058021610;BISOLVON EXP ADU 120 ML R;2025-02-12 17:31:16;PR;SERVIMED;0;0;24;27,5;0,0;0,0;25,16
Python;SERVIMED;'7897595601827;CIPROBIOT 500 MG 14 CAPS SA;2025-02-12 17:31:16;PR;SERVIMED;1;216;108;21,81;0,48;0,0;10,370000000000001
Python;SERVIMED;'7896548112229;MYDRIACYL 1% COLIRIO 5 ML R;2025-02-12 17:31:16;PR;SERVIMED;1;1206;60;17,12;0,05;0,0;14,88
Python;SERVIMED;'7896094203075;FINALOP 1 MG 30 CP S;2025-02-12 17:31:16;PR;SERVIMED;0;0;20;64,88;0,0;0,0;59,35
Python;SERVIMED;'7896261000223;APRESOLINA 50 MG 20 DR R;2025-02-12 17:31:16;PR;SERVIMED;1;5848;100;10,0;0,04;0,0;8,78
Python;SERVIMED;'7896094921399;BUSCOPAN COMPOSTO 20 DR R;2025-02-12 17:31:16;PR;SERVIMED;1;44;120;19,93;0,0;0,0;18,23
Python;SERVIMED;'7897572000896;GRACIAL 22 CP R;2025-02-12 17:31:16;PR;SERVIMED;0;0;80;41,35;0,0;0,0;37,83
Python;SERVIMED;'7891317007621;PEN VE ORAL 500.000 UI 12 CP TA;2025-02-12 17:31:16;PR;SERVIMED;1;62;56;23,76;0,061000000000000006;0,0;20,41
Python;SERVIMED;'7908236800483;LIPITOR 20 MG 30 CP S;2025-02-12 17:31:16;PR;SERVIMED;1;75;49;168,62;0,02;0,0;151,17000000000002
Python;SERVIMED;'7896658005763;PRELONE 5 MG 20 CP R;2025-02-12 17:31:16;PR;SERVIMED;0;0;50;17,29;0,05;0,0;15,030000000000001
Python;SERVIMED;'7898040329761;CALCITRAN B12 SUS OR 150 ML T;2025-02-12 17:31:16;PR;SERVIMED;1;14;24;34,39927919836725;0,05;0,0;32,68
Python;SERVIMED;'7896637023009;LEVOXIN 500 MG 7 CP SA;2025-02-12 17:31:16;PR;SERVIMED;1;96;96;87,96000000000001;0,042;0,0;77,09
Python;SERVIMED;'7896255766449;BETASERC 16 MG 30 CP R;2025-02-12 17:31:16;PR;SERVIMED;1;74;112;36,77;0,02;0,0;32,96
Python;SERVIMED;'7896548115251;PATANOL 0,1% SOL OFT 5 ML R;2025-02-12 17:31:16;PR;SERVIMED;1;299;60;59,34;0,04;0,0;52,11
Python;SERVIMED;'7896255767330;COBAVITAL 16 CP T;2025-02-12 17:31:16;PR;SERVIMED;1;109;112;18,47;0,05;0,0;16,05
