Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7896422505253;LANSOPRAZOL 15 MG 28 CAPS G;2025-01-08 15:50:11;GO;SERVIMED;0;0;77;83,98;0,37270000000000003;0,0;52,68
Python;SERVIMED;'7896261000520;LIORESAL 10 MG 20 CP R;2025-01-08 15:50:11;GO;SERVIMED;0;0;100;43,33;0,0;0,0;43,33
Python;SERVIMED;'7895858005962;INDOCID 50 MG 30 CAPS R;2025-01-08 15:50:11;GO;SERVIMED;1;18;54;38,88;0,0;0,0;38,88
Python;SERVIMED;'7896676400489;CODEIN 3 MG SOL OR 120 ML *R;2025-01-08 15:50:11;GO;SERVIMED;1;4;18;55,49;0,07;0,0;51,61
Python;SERVIMED;'7891268119503;LOPID 600MG 24 CP R;2025-01-08 15:50:11;GO;SERVIMED;0;0;72;152,17000000000002;0,0;0,0;152,17000000000002
Python;SERVIMED;'7896006201717;PRIMOLUT NOR 10 MG 30 CP T;2025-01-08 15:50:11;GO;SERVIMED;0;0;100;78,57000000000001;0,03;0,0;76,21000000000001
Python;SERVIMED;'7896676427820;KOLLAGENASE C/CLORANF POM 50 GR TA;2025-01-08 15:50:11;GO;SERVIMED;1;34;40;96,92;0,07;0,0;90,14
Python;SERVIMED;'7896658001789;ANTUX XPE 120 ML R;2025-01-08 15:50:11;GO;SERVIMED;1;741;24;35,77;0,0;0,0;35,77
Python;SERVIMED;'7896026170635;LAXOL SOL OR 60 ML T;2025-01-08 15:50:11;GO;SERVIMED;1;121;24;20,95574472240759;0,0;0,0;20,96
Python;SERVIMED;'7891721010026;DICLIN 21 CP S;2025-01-08 15:50:11;GO;SERVIMED;1;3;132;17,91;0,03;0,0;17,37
Python;SERVIMED;'7891106003377;AVALOX 400 MG 5 CP RA;2025-01-08 15:50:11;GO;SERVIMED;0;0;20;199,52;0,0;0,0;199,52
Python;SERVIMED;'5702157108411;CLOPIXOL 10 MG 20 CP *S;2025-01-08 15:50:11;GO;SERVIMED;0;0;162;42,7;0,0;0,0;42,7
Python;SERVIMED;'7892953001370;PYRIDIUM 100 MG 25 DR R;2025-01-08 15:50:11;GO;SERVIMED;0;0;72;18,61;0,06;0,0;17,490000000000002
Python;SERVIMED;'7896026120012;DROXAINE SUS OR 240 ML T;2025-01-08 15:50:11;GO;SERVIMED;1;56;24;33,3;0,03;0,0;32,3
Python;SERVIMED;'7894916502320;PROFLOX 500MG 10 CP SA;2025-01-08 15:50:11;GO;SERVIMED;1;19;48;31,810000000000002;0,0;0,0;31,810000000000002
Python;SERVIMED;'7896269901744;SERETIDE DISKUS 50/500 MCG 60 DS R;2025-01-08 15:50:11;GO;SERVIMED;1;294;24;225,04;0,06;0,0;211,54
Python;SERVIMED;'7896070601697;NEULEPTIL GTS PED 20 ML *R;2025-01-08 15:50:11;GO;SERVIMED;0;0;48;10,69;0,05;0,0;10,16
Python;SERVIMED;'7896094928091;AAS INF POTE 120 CP S;2025-01-08 15:50:11;GO;SERVIMED;1;79;96;69,09;0,03;0,0;67,02
Python;SERVIMED;'7891317465667;SELENE 21 CP S;2025-01-08 15:50:11;GO;SERVIMED;1;9208;100;26,060000000000002;0,055;0,0;24,63
Python;SERVIMED;'7894916500593;AZI 900 MG SUS OR PED C/ DIL SA;2025-01-08 15:50:11;GO;SERVIMED;1;7;40;50,620000000000005;0,0;0,0;50,620000000000005
Python;SERVIMED;'7891317027988;CARBOLITIUM CR 450 MG 30 CP *R;2025-01-08 15:50:11;GO;SERVIMED;1;914;90;54,51;0,055;0,0;51,51
Python;SERVIMED;'7896094928114;SULPAN 20 CAPS *R;2025-01-08 15:50:11;GO;SERVIMED;0;0;120;31,62;0,0;0,0;31,62
Python;SERVIMED;'7898586631380;TIMOPTOL 0,5% COLIRIO 5 ML R;2025-01-08 15:50:11;GO;SERVIMED;0;0;160;16,95;0,0;0,0;16,95
Python;SERVIMED;'7898560665431;LEPONEX 100 MG 30 CP *T;2025-01-08 15:50:11;GO;SERVIMED;0;0;50;317,96;0,0;0,0;317,96
Python;SERVIMED;'7896658002687;PARASIN 400 MG 1 CP S;2025-01-08 15:50:11;GO;SERVIMED;1;70;50;12,44;0,05;0,0;11,82
Python;SERVIMED;'7898581710431;RIVOTRIL 0,50 MG 20 CP *R;2025-01-08 15:50:11;GO;SERVIMED;0;0;144;9,44;0,0;0,0;9,44
Python;SERVIMED;'7896658000393;FAMOX 40 MG 10 CP R;2025-01-08 15:50:11;GO;SERVIMED;1;88;50;40,96;0,05;0,0;38,910000000000004
Python;SERVIMED;'7896548111727;MAXIDEX COLIRIO 5 ML R;2025-01-08 15:50:11;GO;SERVIMED;1;668;60;8,370000000000001;0,0;0,0;8,370000000000001
