Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7896094928039;ATURGYL SPR NASAL ADU 15 ML S;2025-01-07 13:08:05;MS;SERVIMED;0;0;48;14,01;0,03;0,0;12,13
Python;SERVIMED;'7891106003377;AVALOX 400 MG 5 CP RA;2025-01-07 13:08:05;MS;SERVIMED;0;0;20;194,71;0,0;0,0;168,35
Python;SERVIMED;'7896006263005;NEO CEBETIL COMPLEXO INJ 1AP 10ML T;2025-01-07 13:08:05;MS;SERVIMED;1;147;60;18,32;0,0;0,0;16,35
Python;SERVIMED;'7891058263096;ESPERSON POM 20 GR R;2025-01-07 13:08:05;MS;SERVIMED;0;0;100;37,94;0,06;0,0;31,830000000000002
Python;SERVIMED;'7897595901392;OROXADIN 100 MG 30 CP R;2025-01-07 13:08:05;MS;SERVIMED;1;84;120;132,25;0,06;0,0;110,95
Python;SERVIMED;'7896094921399;BUSCOPAN COMPOSTO 20 DR R;2025-01-07 13:08:05;MS;SERVIMED;1;3162;120;19,240000000000002;0,07;0,0;15,97
Python;SERVIMED;'7896676407921;TRAMADON GTS 10 ML *S;2025-01-07 13:08:05;MS;SERVIMED;1;4;50;67,77;0,07;0,0;56,25
Python;SERVIMED;'7891350011623;CREME PARA BARBEAR BOZZANO PELE SENSIVEL 65G;2025-01-07 13:08:05;MS;SERVIMED;1;5265;24;5,67076292882744;0,0;0,0;5,67
Python;SERVIMED;'7891142177056;PREDSIM 20 MG 10 CP S;2025-01-07 13:08:05;MS;SERVIMED;0;0;90;27,86;0,03;0,0;24,12
Python;SERVIMED;'7896094928091;AAS INF POTE 120 CP S;2025-01-07 13:08:05;MS;SERVIMED;1;81;96;67,17;0,03;0,0;58,15
Python;SERVIMED;'7896206401146;ATACAND 16 MG 30 CP R;2025-01-07 13:08:05;MS;SERVIMED;0;0;48;123,78;0,0;0,0;110,47
Python;SERVIMED;'7891106000888;ASPIRINA C LIMAO 100 CP EFERV R;2025-01-07 13:08:05;MS;SERVIMED;0;0;24;351,21;0,0;0,0;303,66
Python;SERVIMED;'7891317007621;PEN VE ORAL 500.000 UI 12 CP TA;2025-01-07 13:08:05;MS;SERVIMED;1;24;56;23,05;0,040999999999999995;0,0;19,73
Python;SERVIMED;'7891721100017;CEBION 1 GR EFERV 10 CP T;2025-01-07 13:08:05;MS;SERVIMED;0;0;192;13,23;0,02;0,0;11,21
Python;SERVIMED;'7897129301506;HIXIZINE XPE 120 ML S;2025-01-07 13:08:05;MS;SERVIMED;0;0;24;46,25;0,0;0,0;41,28
Python;SERVIMED;'7898581710370;LEXOTAN 3 MG 30 CP *R;2025-01-07 13:08:05;MS;SERVIMED;1;419;144;38,6;0,0;0,0;34,45
Python;SERVIMED;'7898941911072;SUSTAGEM KIDS MORANGO 350G;2025-01-07 13:08:05;MS;SERVIMED;0;0;12;24,76885771346159;0,0;0,0;24,77
Python;SERVIMED;'7896094914155;ESTOMAZIL ABACAXI 50 ENV T;2025-01-07 13:08:05;MS;SERVIMED;1;15;12;124,68;0,06;0,0;104,60000000000001
Python;SERVIMED;'4260747720746;LOSEC MUPS 10 MG 14 CP R;2025-01-07 13:08:05;MS;SERVIMED;1;159;108;106,51;0,0;0,0;92,09
Python;SERVIMED;'7897930750043;SABONETE EM BARRA SOAPEX PROTECAO DIARIA DA PELE 80G;2025-01-07 13:08:05;MS;SERVIMED;0;0;36;19,500213048600138;0,0;0,0;19,5
Python;SERVIMED;'7896637022842;MIOSAN 10 MG 30 CP R;2025-01-07 13:08:05;MS;SERVIMED;1;82;160;52,09;0,042;0,0;44,54
Python;SERVIMED;'7898029556539;NATRILIX 2,5 MG 30 CP R;2025-01-07 13:08:05;MS;SERVIMED;1;277;128;42,29;0,02;0,0;36,99
Python;SERVIMED;'7896206402204;SYMBICORT TURBUHALER 6/100 MCG 60 DS R;2025-01-07 13:08:05;MS;SERVIMED;1;79;80;115,84;0,0;0,0;100,16
Python;SERVIMED;'7896269901720;SERETIDE DISKUS 50/250 MCG 60 DS R;2025-01-07 13:08:05;MS;SERVIMED;0;0;24;135,16;0,07100000000000001;0,0;112,07000000000001
